dataset,v.model,alpha,beta,AR,MA,distribution,mIC,log_likelihood,elapsed
da_diff,csGARCH,1,2,0,0,std,6.39118604885512,-58419.428957621116,5.775999999998021
da_diff,csGARCH,1,2,0,1,std,6.123055143037011,-55965.4765581484,8.005000000004657
da_diff,csGARCH,1,2,1,0,std,6.032265029885342,-55135.337158546114,8.120999999999185
da_diff,csGARCH,1,2,1,1,std,6.031942712019701,-55130.09261030488,9.855000000003201
da_diff,csGARCH,2,1,0,0,std,6.390212522860854,-58410.527522692544,6.0239999999976135
da_diff,csGARCH,2,1,0,1,std,6.119983165455835,-55937.38793113492,8.461999999999534
da_diff,csGARCH,2,1,1,0,std,6.030097154827031,-55115.51519295045,8.373999999996158
da_diff,csGARCH,2,1,1,1,std,6.030202552790518,-55114.18146439285,10.24199999999837
da_diff,csGARCH,2,2,0,0,std,6.3904637900251595,-58410.52752188454,7.569999999999709
da_diff,csGARCH,2,2,0,1,std,6.120234429730053,-55937.387931189485,9.512000000002445
da_diff,csGARCH,2,2,1,0,std,6.030344553671626,-55115.47984944926,9.906000000002678
da_diff,csGARCH,2,2,1,1,std,6.030449155907631,-55114.13887243954,11.148999999997613
da_diff,csGARCH,1,1,0,0,snorm,6.485532784880991,-59284.385827892555,3.5720000000001164
da_diff,csGARCH,1,1,0,1,snorm,6.253050379429889,-57156.38546423151,4.779999999998836
da_diff,csGARCH,1,1,1,0,snorm,6.201042998432932,-56680.85597608583,5.036999999996624
da_diff,csGARCH,1,1,1,1,snorm,6.195938743662695,-56631.88776046934,5.857000000003609
da_diff,csGARCH,1,2,0,0,snorm,6.4858418823508215,-59284.91457118906,4.0939999999973224
da_diff,csGARCH,1,2,0,1,snorm,6.253344980300659,-57156.781685168564,6.129999999997381
da_diff,csGARCH,1,2,1,0,snorm,6.201358763720736,-56681.445713870045,5.9429999999993015
da_diff,csGARCH,1,2,1,1,snorm,6.196248401213424,-56632.42167944769,7.171999999998661
da_diff,csGARCH,2,1,0,0,snorm,6.485458505635699,-59281.40916619434,4.133999999998196
da_diff,csGARCH,2,1,0,1,snorm,6.2504110500229,-57129.955293673884,6
da_diff,csGARCH,2,1,1,0,snorm,6.192937007955607,-56604.44139003159,6.428999999996449
da_diff,csGARCH,2,1,1,1,snorm,6.191243303847615,-56586.65757168341,7.158999999999651
da_diff,csGARCH,2,2,0,0,snorm,6.485709783472676,-59281.4092629719,4.8989999999976135
da_diff,csGARCH,2,2,0,1,snorm,6.250662312155345,-57129.95527414515,7.309000000001106
da_diff,csGARCH,2,2,1,0,snorm,6.193188266756027,-56604.44134003648,7.507000000005064
da_diff,csGARCH,2,2,1,1,snorm,6.191494559769033,-56586.65752264627,8.46799999999348
da_diff,csGARCH,1,1,0,0,sstd,6.369413088731209,-58220.34789672813,9.144000000000233
da_diff,csGARCH,1,1,0,1,sstd,6.114125430332376,-55883.827730033576,11.650000000001455
da_diff,csGARCH,1,1,1,0,sstd,6.031240790918389,-55125.972029551784,12.527999999998428
da_diff,csGARCH,1,1,1,1,sstd,6.030976759127586,-55121.260420035826,13.593999999997322
da_diff,csGARCH,1,2,0,0,sstd,6.369752901401057,-58221.157511750054,10.4629999999961
da_diff,csGARCH,1,2,0,1,sstd,6.114454391744784,-55884.53815387117,13.895000000004075
da_diff,csGARCH,1,2,1,0,sstd,6.031587442865899,-55126.84420679709,13.932000000000698
da_diff,csGARCH,1,2,1,1,sstd,6.03132158301007,-55122.11590965068,16.169000000001688
da_diff,csGARCH,2,1,0,0,sstd,6.36887118328206,-58213.095522129006,10.398000000001048
da_diff,csGARCH,2,1,0,1,sstd,6.111787274056095,-55860.15136328465,15.31300000000192
da_diff,csGARCH,2,1,1,0,sstd,6.0294197075205584,-55107.023518666974,21.929000000003725
da_diff,csGARCH,2,1,1,1,sstd,6.029563239198739,-55106.03849301178,20.624000000003434
da_diff,csGARCH,2,2,0,0,sstd,6.3691224454254405,-58213.09550270026,13.019000000000233
da_diff,csGARCH,2,2,0,1,sstd,6.112002511135196,-55859.821975962775,18.09700000000157
da_diff,csGARCH,2,2,1,0,sstd,6.029656631420285,-55106.89242478949,17.63400000000547
da_diff,csGARCH,2,2,1,1,sstd,6.029799624783951,-55105.90250433171,20.608000000000175
